book_id,original_title,norm_title
30261151,Teen Titans Vol. 4: When Titans Fall,teen titans vol. 4: when titans fall
7700299,Detektif Kindaichi Vol. 21,detektif kindaichi vol. 21
26072544,Hellblazer issue #57,hellblazer issue #57
29917547,Mockingbird #4 (2016-),mockingbird #4 (2016-)
95392,The Authority: A Man Called Kev,the authority: a man called kev
12187375,Batman Versus Bane,batman versus bane
95390,"Dicks, Volume 1","dicks, volume 1"
29756125,"Zenith: Fase Dos (Colección Crossroads: Zenith, #2)","zenith: fase dos (colección crossroads: zenith, #2)"
25582959,Madrox The Multiple Man (Marvel's Mightiest Heroes Graphic Novel Collection #28),madrox the multiple man (marvel's mightiest heroes graphic novel collection #28)
18471619,Sherlock Holmes and the Vampires of London (Sherlock Holmes et les Vampires de Londres #1-2),sherlock holmes and the vampires of london (sherlock holmes et les vampires de londres #1-2)
18471616,"Captain Midnight,  Volume 1: On the Run","captain midnight, volume 1: on the run"
15724678,"Bleach―ブリーチ― 55 [Burīchi 55] (Bleach, #55)","bleach―ブリーチ― 55 [burīchi 55] (bleach, #55)"
32622467,I'm Silly!,i'm silly!
25089624,"Crossed +100, #3 (Crossed Plus One Hundred, #3)","crossed +100, #3 (crossed plus one hundred, #3)"
13183564,"Skip Beat! (3-in-1 Edition), Vol. 3: Includes vols. 7, 8  9","skip beat! (3-in-1 edition), vol. 3: includes vols. 7, 8 9"
28222746,Clean Room #3,clean room #3
28222744,Secret Six (2014-2016) #9,secret six (2014-2016) #9
12935646,¿Por qué haces esto?,¿por qué haces esto?
20767721,Chninkel ja suuri voima,chninkel ja suuri voima
18878305,Reportages,reportages
16176735,愛在末路之境,愛在末路之境
25899111,Ant-Man (2015) #5,ant-man (2015) #5
30792629,"A Silent Voice, Vol. 7","a silent voice, vol. 7"
2489097,Honey & Honey Drops #3,honey & honey drops #3
2489098,"Honey x Honey Drops, volume 4","honey x honey drops, volume 4"
12522634,"Magi: The Labyrinth of Magic, Volume 2 (Magi: The Labyrinth of Magic, #2)","magi: the labyrinth of magic, volume 2 (magi: the labyrinth of magic, #2)"
29347777,Tinker #1,tinker #1
31579423,"Detective Comics #939 (Detective Comics 2016, #6)","detective comics #939 (detective comics 2016, #6)"
7626588,The Addams Family: An Evilution,the addams family: an evilution
1264554,Torso,torso
1264555,"Nightwing: Love and War (Nightwing Vol. II, #12)","nightwing: love and war (nightwing vol. ii, #12)"
1264553,"Manhunter, Vol. 3: Origins","manhunter, vol. 3: origins"
25331,Ju-on Volume 2,ju-on volume 2
7840517,Understanding the Crash,understanding the crash
13016409,Nelson,nelson
18946797,"進撃の巨人 5 [Shingeki no Kyojin 5] (Attack on Titan, #5)","進撃の巨人 5 [shingeki no kyojin 5] (attack on titan, #5)"
29383289,"Buenas Noches, Punpun 3","buenas noches, punpun 3"
16181343,Grandville Bête Noire (Grandville #3),grandville bête noire (grandville #3)
17886295,Transmetropolitan #33,transmetropolitan #33
3260700,The Nancy Book,the nancy book
102489,Animal Friendly: A MUTTS Treasury,animal friendly: a mutts treasury
900489,"The Adventures of Tintin: Volume 3: Tintin and the Broken Ear, The Black Island & King Ottokar's Sceptre","the adventures of tintin: volume 3: tintin and the broken ear, the black island & king ottokar's sceptre"
1381663,Pie-Rat's Revenge,pie-rat's revenge
15716307,Nan Nan's Daily Life,nan nan's daily life
7770189,Marvel Masterworks: Silver Surfer,marvel masterworks: silver surfer
373155,"Agatha Heterodyne and the Airship City (Girl Genius, #2)","agatha heterodyne and the airship city (girl genius, #2)"
373150,It's a Bird...,it's a bird...
7043316,Fushigi Yuugi Vol. 11,fushigi yuugi vol. 11
35528972,Star Wars: Doctor Aphra (2016-) #8,star wars: doctor aphra (2016-) #8
18144175,"Dawn of the Arcana, Vol. 12 (Dawn of the Arcana, #12)","dawn of the arcana, vol. 12 (dawn of the arcana, #12)"
18144176,"Blue Exorcist, Vol. 11","blue exorcist, vol. 11"
3317978,"Weiß Side B 01 (Weiß Side B, #1)","weiß side b 01 (weiß side b, #1)"
20482698,Superman Family Adventures Vol. 1,superman family adventures vol. 1
25803064,Amazing X-Men Vol. 3: Once and Future Juggernaut (Amazing X-Men (2013-)),amazing x-men vol. 3: once and future juggernaut (amazing x-men (2013-))
17737242,Doubt 1 (Doubt #1),doubt 1 (doubt #1)
23309458,"Pokémon Adventures, Vol. 29","pokémon adventures, vol. 29"
23785628,Rocket Raccoon And Groot Ultimate Collection,rocket raccoon and groot ultimate collection
2684316,Batman: Dark Victory,batman: dark victory
286145,Bone: Out from Boneville,bone: out from boneville
2597506,The Book of Moe: Simpsons Library of Wisdom,the book of moe: simpsons library of wisdom
25683563,Bongo Comics Free-For-All! FCBD 2015,bongo comics free-for-all! fcbd 2015
950807,Aliens: Book One,aliens: book one
8400446,Special Exits,special exits
1795597,名探偵コナン 1 [Meitantei Conan 1],名探偵コナン 1 [meitantei conan 1]
1795595,Mary Anne Saves the Day (Baby-Sitters Club Graphic Novels #3),mary anne saves the day (baby-sitters club graphic novels #3)
16276856,War Brothers: The Graphic Novel,war brothers: the graphic novel
1095174,PX! Book One: A Girl and Her Panda,px! book one: a girl and her panda
8834466,Hawkeye & Mockingbird: Ghosts,hawkeye & mockingbird: ghosts
29539580,Paola Crusoé #2 : La distancia,paola crusoé #2 : la distancia
20498900,"Ouran High School Host Club, Vol. 7","ouran high school host club, vol. 7"
58652,"Lost Girls (Lost Girls, #1-3)","lost girls (lost girls, #1-3)"
34791655,By The Numbers Book 1: Traffic in Indochina,by the numbers book 1: traffic in indochina
7992185,The St Trinian's Story: and the pick of the Searle cartoons,the st trinian's story: and the pick of the searle cartoons
941,Love As A Foreign Language #5,love as a foreign language #5
33958217,Persepolis,persepolis
415694,Paradise X - Volume 1,paradise x - volume 1
6783986,"13th Boy, Vol. 4 (13th Boy, #4)","13th boy, vol. 4 (13th boy, #4)"
22609283,Zenith: Phase Three,zenith: phase three
22609284,Dredd: Urban Warfare,dredd: urban warfare
666330,Chaos for Beginners,chaos for beginners
24707059,"A Game of Thrones: Comic Book, Issue 23","a game of thrones: comic book, issue 23"
25657854,"The Devil is a Part-Timer Manga, Vol. 4 (The Devil is a Part-Timer Manga, #4)","the devil is a part-timer manga, vol. 4 (the devil is a part-timer manga, #4)"
18695596,Il blu è un colore caldo,il blu è un colore caldo
1079531,Parables: An Anthology,parables: an anthology
28950772,X-Men: Worst X-Man Ever (2016) #5,x-men: worst x-man ever (2016) #5
8241832,Frankie Pickle and the Closet of Doom,frankie pickle and the closet of doom
18739772,Missions of Love 1,missions of love 1
8475833,Garfield Says A Mouthful: His 21st Book,garfield says a mouthful: his 21st book
1277260,Red Sonja vs. Thulsa Doom,red sonja vs. thulsa doom
17734431,The Complete Zaucer of Zilk,the complete zaucer of zilk
9722096,The 3 Musketeers: The Graphic Novel,the 3 musketeers: the graphic novel
1249815,Colour,colour
7880221,"Fables, Vol. 14: Witches","fables, vol. 14: witches"
16231278,"Little Orphan Annie, Vol. 9: Saints and Cynics, 1940-1941","little orphan annie, vol. 9: saints and cynics, 1940-1941"
31181920,A-Force (2016-) #7,a-force (2016-) #7
4717500,Murderous Intent,murderous intent
3246250,Blankets. Manteau de neige,blankets. manteau de neige
8508465,For You In Full Blossom Vol. 2,for you in full blossom vol. 2
11135417,All My Friends Are Dead,all my friends are dead
15699367,Alice in Sunderland,alice in sunderland
18876944,Ultimate Spider-Man: Moc i odpowiedzialność,ultimate spider-man: moc i odpowiedzialność
13597889,Mesmo Delivery,mesmo delivery
6150814,竹光侍 2,竹光侍 2
121171,Valley of The Far Side,valley of the far side
121173,The Far Side,the far side
31699791,Mad Tea Party III,mad tea party iii
25747084,Fantastic Four (1998-2012) #540,fantastic four (1998-2012) #540
6297845,"Vagabond, Vol. 4","vagabond, vol. 4"
22302449,All-New Ghost Rider #3,all-new ghost rider #3
27750118,Serenity: Float Out #1,serenity: float out #1
21454033,"あかいいと 4 (Akaiito, #4)","あかいいと 4 (akaiito, #4)"
23292836,Archie #651: Rockin' The World In China,archie #651: rockin' the world in china
17290136,"片恋トライアングル 2 [Katakoi Triangle 2] (Katakoi Triangle, #2)","片恋トライアングル 2 [katakoi triangle 2] (katakoi triangle, #2)"
25688976,"Paths & Portals (Secret Coders, #2)","paths & portals (secret coders, #2)"
25688979,"Paths & Portals (Secret Coders, #2)","paths & portals (secret coders, #2)"
2932620,Robert Louis Stevenson's Strange Case of Dr Jekyll and Mr Hyde,robert louis stevenson's strange case of dr jekyll and mr hyde
297839,The Indispensable Calvin and Hobbes: A Calvin and Hobbes Treasury,the indispensable calvin and hobbes: a calvin and hobbes treasury
2097907,"Translucent, Volume 2","translucent, volume 2"
32202976,"Asterix nos Jogos Olímpicos (Asterix, #12)","asterix nos jogos olímpicos (asterix, #12)"
9963939,"La mort de Staline, Tome 1 : Agonie","la mort de staline, tome 1 : agonie"
355515,Lovebunny And Mr. Hell,lovebunny and mr. hell
26135045,"Estela Plateada: Mundos Distintos (Silver Surfer, #2)","estela plateada: mundos distintos (silver surfer, #2)"
20570308,"Private Prince , Vol. 05","private prince , vol. 05"
17672048,関根くんの恋 3 [Sekine-kun no Koi 3],関根くんの恋 3 [sekine-kun no koi 3]
13528738,Spider-Man Fights Substance Abuse,spider-man fights substance abuse
13528737,"Marvel Masterworks: The Amazing Spider-Man, Vol. 14","marvel masterworks: the amazing spider-man, vol. 14"
13528735,"Cable Classic, Vol. 3","cable classic, vol. 3"
13528734,"New Mutants Classic, Vol. 7","new mutants classic, vol. 7"
13528733,Spider-Man & the New Warriors: The Hero Killers,spider-man & the new warriors: the hero killers
13528731,Marvel Masterworks: Daredevil - Volume 3,marvel masterworks: daredevil - volume 3
13528730,Marvel Masterworks: The Amazing Spider-Man - Volume 7,marvel masterworks: the amazing spider-man - volume 7
6241559,I Love You Vol.4,i love you vol.4
12260709,"Tegami Bachi, Vol. 8","tegami bachi, vol. 8"
17287068,"Showa, 1926-1939: A History of Japan","showa, 1926-1939: a history of japan"
36109357,X-Men: Gold (2017-) #10,x-men: gold (2017-) #10
6696675,Tambang Emas Dick Digger (Lucky Luke #1),tambang emas dick digger (lucky luke #1)
30109410,Moon Knight (2016-) #2,moon knight (2016-) #2
25608207,"Wolverines Vol. 2: Claw, Blade and Fang","wolverines vol. 2: claw, blade and fang"
25608206,Convergence: Crime Syndicate #2,convergence: crime syndicate #2
4618569,"Doktor Sleepless, Volume 1: Engines of Desire","doktor sleepless, volume 1: engines of desire"
1410056,Egg Story,egg story
29616485,"The Spire #7 (The Spire, #7)","the spire #7 (the spire, #7)"
548418,White Tiger: A Hero's Compulsion,white tiger: a hero's compulsion
13126371,Los Carruajes de Bradherley,los carruajes de bradherley
11861810,"Secret Warriors, Vol. 5: Night","secret warriors, vol. 5: night"
12953898,"Pokemon Black and White, Vol. 5","pokemon black and white, vol. 5"
30962574,"Assassin's Creed: Templars, Vol. 2: Iron Cross","assassin's creed: templars, vol. 2: iron cross"
355072,The Iron Wagon,the iron wagon
19545347,"Metallimuisti (Natasha, #11)","metallimuisti (natasha, #11)"
8723184,.Hack//Link Volume 2,.hack//link volume 2
11851062,"Storm Born, #3","storm born, #3"
2706103,Love Celeb 2,love celeb 2
24864028,Judge Dredd: Mechanismo,judge dredd: mechanismo
20493690,Aguas negras,aguas negras
22098738,Spirála 1,spirála 1
13511221,Honey & Honey Drops #7,honey & honey drops #7
9565428,Detektif Conan Vol. 37,detektif conan vol. 37
25780504,Deadpool (1997-2002) #65,deadpool (1997-2002) #65
25780503,Deadpool (1997-2002) #66,deadpool (1997-2002) #66
6285252,"The Dresden Files: Storm Front, Volume 2- Maelstrom","the dresden files: storm front, volume 2- maelstrom"
1633863,Spider-Man: Back in Black,spider-man: back in black
13584066,"Le Cœur couronné, tome 2 : Le piège de l'irrationnel","le cœur couronné, tome 2 : le piège de l'irrationnel"
13584063,The Adventures Of Julius Chancer: The Rainbow Orchid V.3,the adventures of julius chancer: the rainbow orchid v.3
445937,"Batman/Judge Dredd: Judgment on Gotham (Batman / Judge Dredd, #1)","batman/judge dredd: judgment on gotham (batman / judge dredd, #1)"
21520168,Lobezno: El viejo Logan,lobezno: el viejo logan
6060034,Jeremy Brood,jeremy brood
6060035,Mutant World,mutant world
11100146,"Nura: Rise of the Yokai Clan, Vol. 06 (Nura: Rise of the Yokai Clan, #6)","nura: rise of the yokai clan, vol. 06 (nura: rise of the yokai clan, #6)"
11100147,"Nura: Rise of the Yokai Clan, Vol. 05 (Nura: Rise of the Yokai Clan, #5)","nura: rise of the yokai clan, vol. 05 (nura: rise of the yokai clan, #5)"
16185258,"Minor Acts of Heroism: Field Trip (M.A.O.H., #4)","minor acts of heroism: field trip (m.a.o.h., #4)"
29915952,Hero Cats of Stellar City Volume 1,hero cats of stellar city volume 1
13201146,Sangre de mi sangre,sangre de mi sangre
20176208,DC One Million #1,dc one million #1
17978255,Benson's cuckoos,benson's cuckoos
17978256,Ant Colony,ant colony
279568,"Ragnarok: Midnight's Masters, Volume 6","ragnarok: midnight's masters, volume 6"
23349982,Locke and Key: Head Games #1,locke and key: head games #1
23349980,Locke and Key: Head Games #3,locke and key: head games #3
23349981,Locke and Key: Head Games #2,locke and key: head games #2
1650507,watching words move,watching words move
10822174,"The Walking Dead, Vol. 14: No Way Out","the walking dead, vol. 14: no way out"
13359130,"Pigs, Volume One: Hello Cruel World  (Pigs TP, #1)","pigs, volume one: hello cruel world (pigs tp, #1)"
31122429,"Wonder Woman #2 (Wonder Woman 2016, #2)","wonder woman #2 (wonder woman 2016, #2)"
17925590,"Just A Little Off The Top, Please (Harley Quinn #19)","just a little off the top, please (harley quinn #19)"
24287371,Batman Detective Comics #35,batman detective comics #35
12353351,Parfait Tic! 19,parfait tic! 19
13151908,Harker: The Book of Solomon,harker: the book of solomon
31274641,Batman: A Word to the Wise,batman: a word to the wise
25311414,Blue Exorcist - Tome 13,blue exorcist - tome 13
4401254,The Miskatonic Project: H.P. Lovecraft's the Whisperer in the Darkness,the miskatonic project: h.p. lovecraft's the whisperer in the darkness
13477615,"Until Death Do Us Part Omnibus (2-in-1 Edition), Vol. 3: Includes Vol. 5 & 6 (Until Death Do Us Part Omnibus, #3)","until death do us part omnibus (2-in-1 edition), vol. 3: includes vol. 5 & 6 (until death do us part omnibus, #3)"
29534788,Scarlet Witch (2015-) #4,scarlet witch (2015-) #4
29534784,Jonesy #2,jonesy #2
776175,Tekkon Kinkreet: Black and White,tekkon kinkreet: black and white
28241555,박쥐사육 [Raising a Bat],박쥐사육 [raising a bat]
28103572,En este rincón del mundo,en este rincón del mundo
26633451,"The Anonymous Noise vol. 01 (The Anonymous Noise, #1)","the anonymous noise vol. 01 (the anonymous noise, #1)"
10908487,"はぴまり~Happy Marriage!?~ （６） (Happy Marriage?!, #6)","はぴまり~happy marriage!?~ （６） (happy marriage?!, #6)"
6202310,Living with a Black Dog. by Matthew and Ainsley Johnstone,living with a black dog. by matthew and ainsley johnstone
24433161,Heroes of the Equinox (Valerian #8),heroes of the equinox (valerian #8)
1336842,A Peanuts Christmas,a peanuts christmas
22447865,Stephen King The Stand: Captain Trips #1 (of 5),stephen king the stand: captain trips #1 (of 5)
26760572,Wonderfully Wordless: The 500 Most Recommended Graphic Novels and Picture Books,wonderfully wordless: the 500 most recommended graphic novels and picture books
32194510,"Mi, mrtvi","mi, mrtvi"
25876712,"Erased - Boku Dake ga Inai Machi, tomo 3","erased - boku dake ga inai machi, tomo 3"
25876711,Superman: Doomed,superman: doomed
25876719,Blackest Night,blackest night
29966354,Jonesy Vol 3-4,jonesy vol 3-4
18809380,Batman: La broma asesina,batman: la broma asesina
18149053,"La vetta degli dei, vol. 3","la vetta degli dei, vol. 3"
25198995,Hulk: Future Imperfect,hulk: future imperfect
13116038,Diamond Life Vol. 3,diamond life vol. 3
28262830,Dungeons & Dragons: Legends of Baldur's Gate (Volume 1),dungeons & dragons: legends of baldur's gate (volume 1)
6015697,"Petualangan Tintin: Tintin di Tibet (Tintin, #20)","petualangan tintin: tintin di tibet (tintin, #20)"
26838273,Grayson Annual #2,grayson annual #2
25784360,"False Memories, Vol. 1","false memories, vol. 1"
119161,Thinking in Type: The Practical Philosophy of Typography,thinking in type: the practical philosophy of typography
119165,Wolfgang Weingart: My Way to Typography,wolfgang weingart: my way to typography
1014740,Batman: Year One,batman: year one
